fromNode	toNode	weight	direction	fromAltName	toAltName
COX5A	NDUFA1	0.00735169479968101	undirected	M.252	M.299
COX5A	NDUFB11	0.0171071679491044	undirected	M.252	M.54
COX5A	IDH3G	0.00230864778916928	undirected	M.252	M.375
ETFA	IDH2	0.0657412108183406	undirected	M.339	M.232
ETFA	FAHD1	0.0296097502295664	undirected	M.339	M.63
ETFA	NDUFB10	0.0151290761291933	undirected	M.339	M.366
ETFA	UQCRC2	0.00609515007007833	undirected	M.339	M.346
ETFA	COX4I1	0.0115097406074063	undirected	M.339	M.252
ETFA	TRAP1	0.0179603566862045	undirected	M.339	M.296
ETFA	NDUFAB1	0.0334775764287605	undirected	M.339	M.266
ETFA	TACO1	0.0333689225840024	undirected	M.339	M.58
ETFA	SCO1	0.0168293978004639	undirected	M.339	M.169
ETFA	COX11	0.00915583889543303	undirected	M.339	M.119
ETFA	ME2	0.00472628360296001	undirected	M.339	M.367
ETFA	NDUFS7	0.032413103392216	undirected	M.339	M.153
ETFA	COX6B1	0.0124504943985126	undirected	M.339	M.132
ETFA	ECSIT	0.0102882168229209	undirected	M.339	M.162
ETFA	NDUFB7	0.0195024062676584	undirected	M.339	M.18
ETFA	UQCRFS1	0.00889815172347053	undirected	M.339	M.27
ETFA	ETFB	0.0375169224573575	undirected	M.339	M.299
ETFA	NDUFAF7	0.0107205403223781	undirected	M.339	M.116
ETFA	COX5B	0.0463661803363994	undirected	M.339	M.122
ETFA	COQ10B	0.00281709476879521	undirected	M.339	M.157
ETFA	NDUFB3	0.0151373803311874	undirected	M.339	M.220
ETFA	COX7A2L	2.33209677956703e-05	undirected	M.339	M.67
ETFA	LRPPRC	0.00994934581019791	undirected	M.339	M.125
ETFA	SUCLG1	0.0246655635650695	undirected	M.339	M.63
ETFA	NDUFS1	0.0149608945517266	undirected	M.339	M.367
ETFA	NDUFA10	0.0120140505431943	undirected	M.339	M.33
ETFA	NDUFAF5	0.074561728145671	undirected	M.339	M.27
ETFA	IDH3B	0.000637068806657148	undirected	M.339	M.419
ETFA	NDUFV3	0.000258424626578213	undirected	M.339	M.307
ETFA	UQCR10	0.00991552837535892	undirected	M.339	M.125
ETFA	ACO2	0.0468618508342036	undirected	M.339	M.27
ETFA	NDUFA6	0.0225125473690342	undirected	M.339	M.366
ETFA	SCO2	1.31265083247456e-08	undirected	M.339	M.24
ETFA	NDUFAF3	0.00899208795687934	undirected	M.339	M.178
ETFA	TIMMDC1	0.0200657469979122	undirected	M.339	M.178
ETFA	NDUFB4	0.00348182018105814	undirected	M.339	M.364
ETFA	ACAD9	0.0499322031253436	undirected	M.339	M.203
ETFA	NDUFB5	0.00943258688690474	undirected	M.339	M.389
ETFA	UQCRC1	0.0204044821401786	undirected	M.339	M.406
ETFA	SUCLG2	0.0203384756919978	undirected	M.339	M.18
ETFA	ETFDH	0.0523567676604118	undirected	M.339	M.27
ETFA	COX18	1.68690410630168e-05	undirected	M.339	M.97
ETFA	NDUFC1	0.00759764991015843	undirected	M.339	M.389
ETFA	SDHA	0.0374212358724147	undirected	M.339	M.232
ETFA	NDUFS6	0.00319453570718742	undirected	M.339	M.74
ETFA	NNT	0.00271323353816921	undirected	M.339	M.303
ETFA	NDUFS4	0.00798877628092265	undirected	M.339	M.159
ETFA	NDUFAF2	0.0022690080361083	undirected	M.339	M.233
ETFA	COX7C	0.009611148797952	undirected	M.339	M.355
ETFA	UQCRQ	0.044086403059047	undirected	M.339	M.366
ETFA	NDUFA2	0.0238742004038874	undirected	M.339	M.125
ETFA	NDUFAF4	0.0482372408834046	undirected	M.339	M.27
ETFA	OGDH	0.000342487326079777	undirected	M.339	M.367
ETFA	MDH2	0.00279937371183647	undirected	M.339	M.294
ETFA	DLD	0.00901239074300275	undirected	M.339	M.367
ETFA	NDUFB2	0.0168435950599923	undirected	M.339	M.132
ETFA	NDUFA4	0.00463674108188505	undirected	M.339	M.235
ETFA	CYCS	0.0133094811285994	undirected	M.339	M.294
ETFA	NDUFA5	0.00817620858279622	undirected	M.339	M.151
ETFA	NDUFAF6	0.0157517237965038	undirected	M.339	M.129
ETFA	NDUFB9	0.00326655800882281	undirected	M.339	M.217
ETFA	CYC1	0.0358827107248201	undirected	M.339	M.125
ETFA	UQCRB	0.0127632234753463	undirected	M.339	M.147
ETFA	COX6C	0.00688652273837331	undirected	M.339	M.163
ETFA	NDUFB6	0.0273417765674747	undirected	M.339	M.266
ETFA	NDUFA8	0.0418359022983448	undirected	M.339	M.366
ETFA	SURF1	5.73864285972059e-05	undirected	M.339	M.68
ETFA	COX7B	0.0285029379460864	undirected	M.339	M.266
ETFA	NDUFA1	0.0431458909932719	undirected	M.339	M.299
ETFA	NDUFB11	0.0239628440217944	undirected	M.339	M.54
ETFA	IDH3G	0.00584735813835724	undirected	M.339	M.375
IDH2	FAHD1	0.00896047255533228	undirected	M.232	M.63
IDH2	NDUFB10	0.011533958958746	undirected	M.232	M.366
IDH2	UQCRC2	0.0135761048735421	undirected	M.232	M.346
IDH2	COX4I1	0.00890605851945292	undirected	M.232	M.252
IDH2	TRAP1	0.00752693621359679	undirected	M.232	M.296
IDH2	NDUFAB1	0.00686957059483972	undirected	M.232	M.266
IDH2	TACO1	0.0105832029263485	undirected	M.232	M.58
IDH2	SCO1	0.000925670061929451	undirected	M.232	M.169
IDH2	COX11	0.00148989357070706	undirected	M.232	M.119
IDH2	ME2	0.0028163195250136	undirected	M.232	M.367
IDH2	NDUFS7	0.0140179216038229	undirected	M.232	M.153
IDH2	COX6B1	0.00747621391570097	undirected	M.232	M.132
IDH2	ECSIT	0.0145125320266595	undirected	M.232	M.162
IDH2	NDUFB7	0.00795652316804873	undirected	M.232	M.18
IDH2	UQCRFS1	0.00914946542076511	undirected	M.232	M.27
IDH2	ETFB	0.011973907935482	undirected	M.232	M.299
IDH2	NDUFAF7	0.0103324725405195	undirected	M.232	M.116
IDH2	COX5B	0.0237979875480823	undirected	M.232	M.122
IDH2	COQ10B	0.000458467925329331	undirected	M.232	M.157
IDH2	NDUFB3	0.00686715851982744	undirected	M.232	M.220
IDH2	COX7A2L	2.71888501981454e-05	undirected	M.232	M.67
IDH2	LRPPRC	0.0102845648918529	undirected	M.232	M.125
IDH2	SUCLG1	0.0201856616981924	undirected	M.232	M.63
IDH2	NDUFS1	0.00902595513394922	undirected	M.232	M.367
IDH2	NDUFA10	0.00635338843647693	undirected	M.232	M.33
IDH2	NDUFAF5	0.0305802240399999	undirected	M.232	M.27
IDH2	IDH3B	0.00132986614230401	undirected	M.232	M.419
IDH2	NDUFV3	0.000107500067731747	undirected	M.232	M.307
IDH2	UQCR10	0.00804170262402348	undirected	M.232	M.125
IDH2	ACO2	0.0564792134728098	undirected	M.232	M.27
IDH2	NDUFA6	0.0234775078606682	undirected	M.232	M.366
IDH2	SCO2	5.7276941407558e-06	undirected	M.232	M.24
IDH2	NDUFAF3	0.00277490033251582	undirected	M.232	M.178
IDH2	TIMMDC1	0.0144510751109392	undirected	M.232	M.178
IDH2	NDUFB4	0.00465530803812952	undirected	M.232	M.364
IDH2	ACAD9	0.0162857882577064	undirected	M.232	M.203
IDH2	NDUFB5	0.00884487578414761	undirected	M.232	M.389
IDH2	UQCRC1	0.0202088364447033	undirected	M.232	M.406
IDH2	SUCLG2	0.00465238025748638	undirected	M.232	M.18
IDH2	ETFDH	0.053699813384003	undirected	M.232	M.27
IDH2	COX18	6.6841952136687e-05	undirected	M.232	M.97
IDH2	NDUFC1	0.00753191138404108	undirected	M.232	M.389
IDH2	SDHA	0.0342696109166463	undirected	M.232	M.232
IDH2	NDUFS6	0.00435680096368363	undirected	M.232	M.74
IDH2	NNT	0.0105160343503856	undirected	M.232	M.303
IDH2	NDUFS4	0.00078684263995199	undirected	M.232	M.159
IDH2	NDUFAF2	0.000433669648141288	undirected	M.232	M.233
IDH2	COX7C	0.00763010374800932	undirected	M.232	M.355
IDH2	UQCRQ	0.010380191225755	undirected	M.232	M.366
IDH2	NDUFA2	0.00592465886770688	undirected	M.232	M.125
IDH2	NDUFAF4	0.0447579912746315	undirected	M.232	M.27
IDH2	OGDH	0.00162593108329157	undirected	M.232	M.367
IDH2	MDH2	0.00762645007677043	undirected	M.232	M.294
IDH2	DLD	0.0155698521524955	undirected	M.232	M.367
IDH2	NDUFB2	0.00760205568799321	undirected	M.232	M.132
IDH2	NDUFA4	0.00155858194460545	undirected	M.232	M.235
IDH2	CYCS	0.0315997649347971	undirected	M.232	M.294
IDH2	NDUFA5	0.00780103319376479	undirected	M.232	M.151
IDH2	NDUFAF6	0.00673777587454538	undirected	M.232	M.129
IDH2	NDUFB9	0.00247396418595924	undirected	M.232	M.217
IDH2	CYC1	0.0236648677661651	undirected	M.232	M.125
IDH2	UQCRB	0.00511251225456355	undirected	M.232	M.147
IDH2	COX6C	0.00369753339072365	undirected	M.232	M.163
IDH2	NDUFB6	0.00643168414451212	undirected	M.232	M.266
IDH2	NDUFA8	0.0210700434616833	undirected	M.232	M.366
IDH2	SURF1	1.15146373972363e-05	undirected	M.232	M.68
IDH2	COX7B	0.00689607196470698	undirected	M.232	M.266
IDH2	NDUFA1	0.00857685138669462	undirected	M.232	M.299
IDH2	NDUFB11	0.0274874361554246	undirected	M.232	M.54
IDH2	IDH3G	0.00788159100034591	undirected	M.232	M.375
FAHD1	NDUFB10	0.0010049937007045	undirected	M.63	M.366
FAHD1	UQCRC2	0.00186209299818818	undirected	M.63	M.346
FAHD1	COX4I1	0.000661141773383944	undirected	M.63	M.252
FAHD1	TRAP1	0.010619594648173	undirected	M.63	M.296
FAHD1	NDUFAB1	0.0291040364658102	undirected	M.63	M.266
FAHD1	TACO1	0.00113703960202838	undirected	M.63	M.58
FAHD1	SCO1	0.00392662433870472	undirected	M.63	M.169
FAHD1	COX11	0.00420588355546259	undirected	M.63	M.119
FAHD1	ME2	0.00027303728581074	undirected	M.63	M.367
FAHD1	NDUFS7	0.00358511027834219	undirected	M.63	M.153
FAHD1	COX6B1	0.00500683709886152	undirected	M.63	M.132
FAHD1	ECSIT	0.00103682204202715	undirected	M.63	M.162
FAHD1	NDUFB7	0.00485252231419275	undirected	M.63	M.18
FAHD1	UQCRFS1	0.00674013974246734	undirected	M.63	M.27
FAHD1	ETFB	0.0034647358851263	undirected	M.63	M.299
FAHD1	NDUFAF7	0.000643930966187645	undirected	M.63	M.116
FAHD1	COX5B	0.0267203454099471	undirected	M.63	M.122
FAHD1	COQ10B	0.00816308554330381	undirected	M.63	M.157
FAHD1	NDUFB3	0.0025197266476884	undirected	M.63	M.220
FAHD1	COX7A2L	1.09185351752084e-05	undirected	M.63	M.67
FAHD1	LRPPRC	0.0023292814102277	undirected	M.63	M.125
FAHD1	SUCLG1	0.00735991948868764	undirected	M.63	M.63
FAHD1	NDUFS1	0.000351989016223353	undirected	M.63	M.367
FAHD1	NDUFA10	0.000390303104684797	undirected	M.63	M.33
FAHD1	NDUFAF5	0.0217074131210022	undirected	M.63	M.27
FAHD1	IDH3B	0.000214426360007347	undirected	M.63	M.419
FAHD1	NDUFV3	0.000274723902320639	undirected	M.63	M.307
FAHD1	UQCR10	0.000695451436190542	undirected	M.63	M.125
FAHD1	ACO2	0.0174263347492518	undirected	M.63	M.27
FAHD1	NDUFA6	0.00356234219056417	undirected	M.63	M.366
FAHD1	SCO2	6.23399742938346e-09	undirected	M.63	M.24
FAHD1	NDUFAF3	0.00534307339928219	undirected	M.63	M.178
FAHD1	TIMMDC1	0.0125541109949072	undirected	M.63	M.178
FAHD1	NDUFB4	0.00237642637640678	undirected	M.63	M.364
FAHD1	ACAD9	0.0123610080945026	undirected	M.63	M.203
FAHD1	NDUFB5	0.00536980326518965	undirected	M.63	M.389
FAHD1	UQCRC1	0.000985310037852627	undirected	M.63	M.406
FAHD1	SUCLG2	0.00114015637795539	undirected	M.63	M.18
FAHD1	ETFDH	0.0260099746082119	undirected	M.63	M.27
FAHD1	COX18	8.84824903346626e-08	undirected	M.63	M.97
FAHD1	NDUFC1	0.00329935707322149	undirected	M.63	M.389
FAHD1	SDHA	0.00142563798222373	undirected	M.63	M.232
FAHD1	NDUFS6	0.000901080912194985	undirected	M.63	M.74
FAHD1	NNT	0.000293562821246152	undirected	M.63	M.303
FAHD1	NDUFS4	0.0047730691953517	undirected	M.63	M.159
FAHD1	NDUFAF2	0.000408607284418938	undirected	M.63	M.233
FAHD1	COX7C	0.000834514728986879	undirected	M.63	M.355
FAHD1	UQCRQ	0.00680035308250604	undirected	M.63	M.366
FAHD1	NDUFA2	0.00396884230171513	undirected	M.63	M.125
FAHD1	NDUFAF4	0.0142913063697906	undirected	M.63	M.27
FAHD1	OGDH	1.53672332976473e-05	undirected	M.63	M.367
FAHD1	MDH2	0.00418788607733722	undirected	M.63	M.294
FAHD1	DLD	0.000418392875651374	undirected	M.63	M.367
FAHD1	NDUFB2	0.00821182517961005	undirected	M.63	M.132
FAHD1	NDUFA4	0.00384750723661742	undirected	M.63	M.235
FAHD1	CYCS	0.0020613273481811	undirected	M.63	M.294
FAHD1	NDUFA5	0.00321535438959353	undirected	M.63	M.151
FAHD1	NDUFAF6	0.00365344278704427	undirected	M.63	M.129
FAHD1	NDUFB9	0.00315186338041484	undirected	M.63	M.217
FAHD1	CYC1	0.0051783263656624	undirected	M.63	M.125
FAHD1	UQCRB	0.00162652291857568	undirected	M.63	M.147
FAHD1	COX6C	0.0016931147720386	undirected	M.63	M.163
FAHD1	NDUFB6	0.0159521666441674	undirected	M.63	M.266
FAHD1	NDUFA8	0.0161836891761915	undirected	M.63	M.366
FAHD1	SURF1	7.7303891993119e-05	undirected	M.63	M.68
FAHD1	COX7B	0.016047395231263	undirected	M.63	M.266
FAHD1	NDUFA1	0.00261760544796175	undirected	M.63	M.299
FAHD1	NDUFB11	0.00371429289065528	undirected	M.63	M.54
FAHD1	IDH3G	0.00151049215486776	undirected	M.63	M.375
NDUFB10	UQCRC2	0.00235472627016753	undirected	M.366	M.346
NDUFB10	COX4I1	0.00423266532992017	undirected	M.366	M.252
NDUFB10	TRAP1	0.00350845647130016	undirected	M.366	M.296
NDUFB10	NDUFAB1	0.00828654272228058	undirected	M.366	M.266
NDUFB10	TACO1	0.000748081637287124	undirected	M.366	M.58
NDUFB10	SCO1	0.000974280292866503	undirected	M.366	M.169
NDUFB10	COX11	0.000127845655314429	undirected	M.366	M.119
NDUFB10	ME2	0.000262079231934775	undirected	M.366	M.367
NDUFB10	NDUFS7	0.0111802931981889	undirected	M.366	M.153
NDUFB10	COX6B1	0.0212539519512649	undirected	M.366	M.132
NDUFB10	ECSIT	0.00841915703150553	undirected	M.366	M.162
NDUFB10	NDUFB7	0.00650760078738888	undirected	M.366	M.18
NDUFB10	UQCRFS1	0.00339945938922404	undirected	M.366	M.27
NDUFB10	ETFB	0.0085466255665112	undirected	M.366	M.299
NDUFB10	NDUFAF7	0.000214211221749694	undirected	M.366	M.116
NDUFB10	COX5B	0.0125423912166884	undirected	M.366	M.122
NDUFB10	COQ10B	3.09234524539237e-05	undirected	M.366	M.157
NDUFB10	NDUFB3	0.00183580814112383	undirected	M.366	M.220
NDUFB10	COX7A2L	2.18189977977401e-05	undirected	M.366	M.67
NDUFB10	LRPPRC	0.00562446219223833	undirected	M.366	M.125
NDUFB10	SUCLG1	0.00284971830835878	undirected	M.366	M.63
NDUFB10	NDUFS1	0.00171694707682968	undirected	M.366	M.367
NDUFB10	NDUFA10	0.00264177694716328	undirected	M.366	M.33
NDUFB10	NDUFAF5	0.0173498814730049	undirected	M.366	M.27
NDUFB10	IDH3B	4.57446419800389e-05	undirected	M.366	M.419
NDUFB10	NDUFV3	0.000248884446150344	undirected	M.366	M.307
NDUFB10	UQCR10	0.00450139819041007	undirected	M.366	M.125
NDUFB10	ACO2	0.0124628295837068	undirected	M.366	M.27
NDUFB10	NDUFA6	0.0139877363341717	undirected	M.366	M.366
NDUFB10	SCO2	6.54702485606284e-05	undirected	M.366	M.24
NDUFB10	NDUFAF3	0.000397231662493391	undirected	M.366	M.178
NDUFB10	TIMMDC1	0.00168697869260981	undirected	M.366	M.178
NDUFB10	NDUFB4	0.00864318842939593	undirected	M.366	M.364
NDUFB10	ACAD9	0.00268342100758212	undirected	M.366	M.203
NDUFB10	NDUFB5	0.00066549059588894	undirected	M.366	M.389
NDUFB10	UQCRC1	0.00305749731291505	undirected	M.366	M.406
NDUFB10	SUCLG2	0.00449163835862632	undirected	M.366	M.18
NDUFB10	ETFDH	0.0130865916905742	undirected	M.366	M.27
NDUFB10	COX18	7.56515207633868e-05	undirected	M.366	M.97
NDUFB10	NDUFC1	0.00116591327805415	undirected	M.366	M.389
NDUFB10	SDHA	0.005958842938385	undirected	M.366	M.232
NDUFB10	NDUFS6	0.000579961431963039	undirected	M.366	M.74
NDUFB10	NNT	0.000347623593500157	undirected	M.366	M.303
NDUFB10	NDUFS4	0.00302342260943445	undirected	M.366	M.159
NDUFB10	NDUFAF2	8.63071699858109e-05	undirected	M.366	M.233
NDUFB10	COX7C	0.00468680181302883	undirected	M.366	M.355
NDUFB10	UQCRQ	0.0286618151012329	undirected	M.366	M.366
NDUFB10	NDUFA2	0.00286735413983785	undirected	M.366	M.125
NDUFB10	NDUFAF4	0.00472113390155482	undirected	M.366	M.27
NDUFB10	OGDH	0.000491840068593263	undirected	M.366	M.367
NDUFB10	MDH2	0.00163833752314235	undirected	M.366	M.294
NDUFB10	DLD	0.000370867923380369	undirected	M.366	M.367
NDUFB10	NDUFB2	0.0185189769816969	undirected	M.366	M.132
NDUFB10	NDUFA4	0.00105279429510263	undirected	M.366	M.235
NDUFB10	CYCS	0.00355460549046949	undirected	M.366	M.294
NDUFB10	NDUFA5	0.0099433338819529	undirected	M.366	M.151
NDUFB10	NDUFAF6	0.00118151529021715	undirected	M.366	M.129
NDUFB10	NDUFB9	0.00474029735169568	undirected	M.366	M.217
NDUFB10	CYC1	0.0233808534929444	undirected	M.366	M.125
NDUFB10	UQCRB	0.00276750963116512	undirected	M.366	M.147
NDUFB10	COX6C	0.00735379405240977	undirected	M.366	M.163
NDUFB10	NDUFB6	0.00541986588222887	undirected	M.366	M.266
NDUFB10	NDUFA8	0.021353537167668	undirected	M.366	M.366
NDUFB10	SURF1	0.000251626923777892	undirected	M.366	M.68
NDUFB10	COX7B	0.0046260542946035	undirected	M.366	M.266
NDUFB10	NDUFA1	0.0149794309573946	undirected	M.366	M.299
NDUFB10	NDUFB11	0.0119317117742241	undirected	M.366	M.54
NDUFB10	IDH3G	0.00303256915168071	undirected	M.366	M.375
UQCRC2	COX4I1	0.0210556963176584	undirected	M.346	M.252
UQCRC2	TRAP1	0.00209968506992808	undirected	M.346	M.296
UQCRC2	NDUFAB1	0.00176348223710632	undirected	M.346	M.266
UQCRC2	TACO1	0.00114523930114729	undirected	M.346	M.58
UQCRC2	SCO1	0.000273162974594898	undirected	M.346	M.169
UQCRC2	COX11	0.00116147122872579	undirected	M.346	M.119
UQCRC2	ME2	0.00157005352310269	undirected	M.346	M.367
UQCRC2	NDUFS7	0.00291683629200423	undirected	M.346	M.153
UQCRC2	COX6B1	0.00584985068947053	undirected	M.346	M.132
UQCRC2	ECSIT	0.0028252540299798	undirected	M.346	M.162
UQCRC2	NDUFB7	0.00206579035569165	undirected	M.346	M.18
UQCRC2	UQCRFS1	0.02681333160067	undirected	M.346	M.27
UQCRC2	ETFB	0.00232784893334992	undirected	M.346	M.299
UQCRC2	NDUFAF7	0.0015563719513717	undirected	M.346	M.116
UQCRC2	COX5B	0.0118997282052035	undirected	M.346	M.122
UQCRC2	COQ10B	9.18583526842154e-05	undirected	M.346	M.157
UQCRC2	NDUFB3	0.00382810676720069	undirected	M.346	M.220
UQCRC2	COX7A2L	5.4432745110522e-05	undirected	M.346	M.67
UQCRC2	LRPPRC	0.0289463166299293	undirected	M.346	M.125
UQCRC2	SUCLG1	0.0177254396048999	undirected	M.346	M.63
UQCRC2	NDUFS1	0.00667632625883108	undirected	M.346	M.367
UQCRC2	NDUFA10	0.00334041225730841	undirected	M.346	M.33
UQCRC2	NDUFAF5	0.00700089722380404	undirected	M.346	M.27
UQCRC2	IDH3B	0.00550402318770127	undirected	M.346	M.419
UQCRC2	NDUFV3	0.00331969740182758	undirected	M.346	M.307
UQCRC2	UQCR10	0.00567099363599799	undirected	M.346	M.125
UQCRC2	ACO2	0.0221929644408575	undirected	M.346	M.27
UQCRC2	NDUFA6	0.0167152418456615	undirected	M.346	M.366
UQCRC2	SCO2	0.000204913627799619	undirected	M.346	M.24
UQCRC2	NDUFAF3	0.000293523393323114	undirected	M.346	M.178
UQCRC2	TIMMDC1	0.0145067714248261	undirected	M.346	M.178
UQCRC2	NDUFB4	0.00685442029497829	undirected	M.346	M.364
UQCRC2	ACAD9	0.00190438181974539	undirected	M.346	M.203
UQCRC2	NDUFB5	0.0120397599782746	undirected	M.346	M.389
UQCRC2	UQCRC1	0.00299451503434467	undirected	M.346	M.406
UQCRC2	SUCLG2	0.00236552381190236	undirected	M.346	M.18
UQCRC2	ETFDH	0.0370683499386002	undirected	M.346	M.27
UQCRC2	COX18	0.000244642221593705	undirected	M.346	M.97
UQCRC2	NDUFC1	0.00390779647307959	undirected	M.346	M.389
UQCRC2	SDHA	0.0138601557403467	undirected	M.346	M.232
UQCRC2	NDUFS6	0.00649680262706509	undirected	M.346	M.74
UQCRC2	NNT	0.01533631530864	undirected	M.346	M.303
UQCRC2	NDUFS4	0.000382082872151912	undirected	M.346	M.159
UQCRC2	NDUFAF2	0.000431457333642027	undirected	M.346	M.233
UQCRC2	COX7C	0.0161125803004116	undirected	M.346	M.355
UQCRC2	UQCRQ	0.00562016281540623	undirected	M.346	M.366
UQCRC2	NDUFA2	0.00111921654661262	undirected	M.346	M.125
UQCRC2	NDUFAF4	0.0264351379739918	undirected	M.346	M.27
UQCRC2	OGDH	0.0048651274003495	undirected	M.346	M.367
UQCRC2	MDH2	0.00371086429204581	undirected	M.346	M.294
UQCRC2	DLD	0.00626454268383925	undirected	M.346	M.367
UQCRC2	NDUFB2	0.0036855425806932	undirected	M.346	M.132
UQCRC2	NDUFA4	0.00433714043938183	undirected	M.346	M.235
UQCRC2	CYCS	0.00820063551027694	undirected	M.346	M.294
UQCRC2	NDUFA5	0.0256407281524614	undirected	M.346	M.151
UQCRC2	NDUFAF6	0.00459153406960489	undirected	M.346	M.129
UQCRC2	NDUFB9	0.00278934939551123	undirected	M.346	M.217
UQCRC2	CYC1	0.0150508236085012	undirected	M.346	M.125
UQCRC2	UQCRB	0.00258561812449187	undirected	M.346	M.147
UQCRC2	COX6C	0.0121549895730293	undirected	M.346	M.163
UQCRC2	NDUFB6	0.00171536330477828	undirected	M.346	M.266
UQCRC2	NDUFA8	0.0129736936407906	undirected	M.346	M.366
UQCRC2	SURF1	3.91301836599744e-07	undirected	M.346	M.68
UQCRC2	COX7B	0.0038597871903947	undirected	M.346	M.266
UQCRC2	NDUFA1	0.00219638244044817	undirected	M.346	M.299
UQCRC2	NDUFB11	0.012694139865683	undirected	M.346	M.54
UQCRC2	IDH3G	0.00139531426190254	undirected	M.346	M.375
COX4I1	TRAP1	0.00874777944895921	undirected	M.252	M.296
COX4I1	NDUFAB1	0.00582215993331703	undirected	M.252	M.266
COX4I1	TACO1	0.00420272492977392	undirected	M.252	M.58
COX4I1	SCO1	0.000728148304828702	undirected	M.252	M.169
COX4I1	COX11	0.000751252120685386	undirected	M.252	M.119
COX4I1	ME2	0.00251860360802048	undirected	M.252	M.367
COX4I1	NDUFS7	0.00980160590467694	undirected	M.252	M.153
COX4I1	COX6B1	0.0112393056443083	undirected	M.252	M.132
COX4I1	ECSIT	0.00777459719244145	undirected	M.252	M.162
COX4I1	NDUFB7	0.00959472742294953	undirected	M.252	M.18
COX4I1	UQCRFS1	0.0231203399383544	undirected	M.252	M.27
COX4I1	ETFB	0.00765973781131835	undirected	M.252	M.299
COX4I1	NDUFAF7	0.00252228422495426	undirected	M.252	M.116
COX4I1	COX5B	0.0239468376872993	undirected	M.252	M.122
COX4I1	COQ10B	1.41297200487722e-05	undirected	M.252	M.157
COX4I1	NDUFB3	0.00235618297043694	undirected	M.252	M.220
COX4I1	COX7A2L	7.540819188534e-05	undirected	M.252	M.67
COX4I1	LRPPRC	0.0215514600477492	undirected	M.252	M.125
COX4I1	SUCLG1	0.0115004764173998	undirected	M.252	M.63
COX4I1	NDUFS1	0.0109142717074897	undirected	M.252	M.367
COX4I1	NDUFA10	0.00275047935102823	undirected	M.252	M.33
COX4I1	NDUFAF5	0.0112965806133375	undirected	M.252	M.27
COX4I1	IDH3B	0.00167083553570335	undirected	M.252	M.419
COX4I1	NDUFV3	0.00137212502725392	undirected	M.252	M.307
COX4I1	UQCR10	0.00681041908228519	undirected	M.252	M.125
COX4I1	ACO2	0.0220319541070659	undirected	M.252	M.27
COX4I1	NDUFA6	0.0292057595581324	undirected	M.252	M.366
COX4I1	SCO2	1.8154965011119e-05	undirected	M.252	M.24
COX4I1	NDUFAF3	8.76700424228272e-05	undirected	M.252	M.178
COX4I1	TIMMDC1	0.00583756337820207	undirected	M.252	M.178
COX4I1	NDUFB4	0.00452976738764799	undirected	M.252	M.364
COX4I1	ACAD9	0.00167525351875508	undirected	M.252	M.203
COX4I1	NDUFB5	0.00937490549581221	undirected	M.252	M.389
COX4I1	UQCRC1	0.0123205267173506	undirected	M.252	M.406
COX4I1	SUCLG2	0.0143528260084652	undirected	M.252	M.18
COX4I1	ETFDH	0.0295079191657587	undirected	M.252	M.27
COX4I1	COX18	9.55056634199813e-05	undirected	M.252	M.97
COX4I1	NDUFC1	0.00547656524456419	undirected	M.252	M.389
COX4I1	SDHA	0.0133212717279039	undirected	M.252	M.232
COX4I1	NDUFS6	0.00720749924677877	undirected	M.252	M.74
COX4I1	NNT	0.0159412001800472	undirected	M.252	M.303
COX4I1	NDUFS4	0.00221667779471191	undirected	M.252	M.159
COX4I1	NDUFAF2	0.000498758176712522	undirected	M.252	M.233
COX4I1	COX7C	0.0294759505133405	undirected	M.252	M.355
COX4I1	UQCRQ	0.0313793778713187	undirected	M.252	M.366
COX4I1	NDUFA2	0.00369815806254414	undirected	M.252	M.125
COX4I1	NDUFAF4	0.0214547728409662	undirected	M.252	M.27
COX4I1	OGDH	0.0036511132577921	undirected	M.252	M.367
COX4I1	MDH2	0.00300556188484213	undirected	M.252	M.294
COX4I1	DLD	0.00652555674534616	undirected	M.252	M.367
COX4I1	NDUFB2	0.00681924830345204	undirected	M.252	M.132
COX4I1	NDUFA4	0.00423527427277914	undirected	M.252	M.235
COX4I1	CYCS	0.0125860238164935	undirected	M.252	M.294
COX4I1	NDUFA5	0.0282438140134911	undirected	M.252	M.151
COX4I1	NDUFAF6	0.00745968920627738	undirected	M.252	M.129
COX4I1	NDUFB9	0.00538541019093863	undirected	M.252	M.217
COX4I1	CYC1	0.0690135531506196	undirected	M.252	M.125
COX4I1	UQCRB	0.00287006459958072	undirected	M.252	M.147
COX4I1	COX6C	0.0180079325650867	undirected	M.252	M.163
COX4I1	NDUFB6	0.00724507027369048	undirected	M.252	M.266
COX4I1	NDUFA8	0.0603308582582841	undirected	M.252	M.366
COX4I1	SURF1	7.33749978731879e-06	undirected	M.252	M.68
COX4I1	COX7B	0.00893604707489382	undirected	M.252	M.266
COX4I1	NDUFA1	0.014276064090843	undirected	M.252	M.299
COX4I1	NDUFB11	0.0127225444602372	undirected	M.252	M.54
COX4I1	IDH3G	0.001391405074882	undirected	M.252	M.375
TRAP1	NDUFAB1	0.0290680610056671	undirected	M.296	M.266
TRAP1	TACO1	0.00507160904844117	undirected	M.296	M.58
TRAP1	SCO1	0.00460226800868346	undirected	M.296	M.169
TRAP1	COX11	0.00198704758624679	undirected	M.296	M.119
